country,iso3,year,population,residence,varname_short,varname_long,percent,income_id_short,income_id,sdg_region
Mozambique,MOZ,2015,26547.572,Total,wat_safe,Safely managed drinking water,18.51470092272239,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2015,26547.572,Total,wat_accessible,Accessible on premises,19.95498681431588,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2015,26547.572,Total,wat_available,Available when needed,37.816624641283823,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2015,26547.572,Total,wat_free,Free from contamination,28.319178727732229,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2015,26547.572,Total,wat_piped,Piped water,33.827975696585533,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2015,26547.572,Total,wat_nonpiped,Non-piped water,24.33494773292421,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_bas,At least basic drinking water,34.651589524946012,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_lim,Limited drinking water (>30 mins),11.72012442809484,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_unimp,Unimproved source,37.426437103341748,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_surf,Surface water,16.201848943617389,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_safe,Safely managed drinking water,6.5247846150240001,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_accessible,Accessible on premises,6.5247846150240001,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_available,Available when needed,28.17011086823705,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_free,Free from contamination,21.661525995456071,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_piped,Piped water,16.155170250669929,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Rural,wat_nonpiped,Non-piped water,30.216543702370931,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_bas,At least basic drinking water,79.382566235019411,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_lim,Limited drinking water (>30 mins),6.3054817853959966,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_unimp,Unimproved source,11.729356116016559,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_surf,Surface water,2.5825958635680308,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_safe,Safely managed drinking water,43.409496576704029,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_accessible,Accessible on premises,48.377031297517021,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_available,Available when needed,59.871204870512003,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_free,Free from contamination,43.409496576704029,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_piped,Piped water,69.821892986877629,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Urban,wat_nonpiped,Non-piped water,15.86615503353778,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_bas,At least basic drinking water,50.274331896067302,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_lim,Limited drinking water (>30 mins),9.8290064366354244,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_unimp,Unimproved source,28.451473035766309,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_surf,Surface water,11.44518863153097,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_safe,Safely managed drinking water,19.4071399285232,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_accessible,Accessible on premises,21.142101199641971,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_available,Available when needed,39.242036045747867,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_free,Free from contamination,29.25722298593735,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_piped,Piped water,34.898811131759373,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2016,27337.105,Total,wat_nonpiped,Non-piped water,25.20452720094336,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_bas,At least basic drinking water,36.668901535230283,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_lim,Limited drinking water (>30 mins),11.811327069293011,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_unimp,Unimproved source,35.758144360695951,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_surf,Surface water,15.76162703478076,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_safe,Safely managed drinking water,7.366225644653043,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_accessible,Accessible on premises,7.366225644653043,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_available,Available when needed,29.670113667250199,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_free,Free from contamination,22.64647222757376,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_piped,Piped water,16.96285756495104,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Rural,wat_nonpiped,Non-piped water,31.51737103957225,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_bas,At least basic drinking water,80.610918772358474,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_lim,Limited drinking water (>30 mins),6.0958065272795636,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_unimp,Unimproved source,10.872950468591631,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_surf,Surface water,2.4203242317703371,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_safe,Safely managed drinking water,43.925557671416392,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_accessible,Accessible on premises,49.691113270866609,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_available,Available when needed,60.708945571017942,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_free,Free from contamination,43.925557671416392,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_piped,Piped water,70.573943552288256,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Urban,wat_nonpiped,Non-piped water,16.132781747349782,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_bas,At least basic drinking water,52.248543030655611,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_lim,Limited drinking water (>30 mins),9.7848891059047336,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_unimp,Unimproved source,26.935099922908911,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_surf,Surface water,11.031467940530741,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_safe,Safely managed drinking water,20.328336565657231,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_accessible,Accessible on premises,22.372514281560282,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_available,Available when needed,40.674930956531611,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_free,Free from contamination,30.19097155172971,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_piped,Piped water,35.970667644222189,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2017,28166.393,Total,wat_nonpiped,Non-piped water,26.062764492338161,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_bas,At least basic drinking water,38.724635442150351,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_lim,Limited drinking water (>30 mins),11.86410781385538,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_unimp,Unimproved source,34.089851618050261,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_surf,Surface water,15.321405125944009,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_safe,Safely managed drinking water,8.255052367425245,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_accessible,Accessible on premises,8.255052367425245,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_available,Available when needed,31.18917583710812,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_free,Free from contamination,23.631418459691449,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_piped,Piped water,17.770544879232379,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Rural,wat_nonpiped,Non-piped water,32.818198376773353,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_bas,At least basic drinking water,81.845959426687784,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_lim,Limited drinking water (>30 mins),5.8794431521728816,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_unimp,Unimproved source,10.016544821166629,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_surf,Surface water,2.2580525999727001,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_safe,Safely managed drinking water,44.441618766128748,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_accessible,Accessible on premises,51.022558780065381,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_available,Available when needed,61.549646419238492,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_free,Free from contamination,44.441618766128748,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_piped,Piped water,71.325994117698656,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Urban,wat_nonpiped,Non-piped water,16.399408461162011,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_bas,At least basic drinking water,54.243136759197739,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_lim,Limited drinking water (>30 mins),9.7103465361412802,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_unimp,Unimproved source,25.426351071123261,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_surf,Surface water,10.62016563353772,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_safe,Safely managed drinking water,21.27787361847556,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_accessible,Accessible on premises,23.646222285624159,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_available,Available when needed,42.115301395940747,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_free,Free from contamination,31.12059290406415,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_piped,Piped water,37.0440794744759,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2018,29018.644,Total,wat_nonpiped,Non-piped water,26.909403820863119,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_bas,At least basic drinking water,40.818791245705512,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_lim,Limited drinking water (>30 mins),11.87846666178174,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_unimp,Unimproved source,32.421558875405367,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_surf,Surface water,14.881183217107379,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_safe,Safely managed drinking water,9.1912647833408965,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_accessible,Accessible on premises,9.1912647833408965,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_available,Available when needed,32.727297377810203,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_free,Free from contamination,24.616364691808709,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_piped,Piped water,18.57823219351349,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Rural,wat_nonpiped,Non-piped water,34.11902571397377,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_bas,At least basic drinking water,83.087688198007854,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_lim,Limited drinking water (>30 mins),5.6563916600758972,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_unimp,Unimproved source,9.1601391737412428,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_surf,Surface water,2.0957809681750059,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_safe,Safely managed drinking water,44.957679860841338,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_accessible,Accessible on premises,52.371367825113403,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_available,Available when needed,62.393307415174007,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_free,Free from contamination,44.957679860841338,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_piped,Piped water,72.078044683109283,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Urban,wat_nonpiped,Non-piped water,16.666035174974471,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_bas,At least basic drinking water,56.258771990935116,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_lim,Limited drinking water (>30 mins),9.6056667351189127,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_unimp,Unimproved source,23.92463020201226,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_surf,Surface water,10.210931071933709,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_safe,Safely managed drinking water,22.256020174511871,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_accessible,Accessible on premises,24.964092037004409,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_available,Available when needed,43.563696017955301,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_free,Free from contamination,32.046639184274753,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_piped,Piped water,38.120642463403442,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2019,29884.38,Total,wat_nonpiped,Non-piped water,27.743796262650601,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_bas,At least basic drinking water,42.951368945897173,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_lim,Limited drinking water (>30 mins),11.854403613072529,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_unimp,Unimproved source,30.753266132759681,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_surf,Surface water,14.44096130827063,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_safe,Safely managed drinking water,10.17486289240008,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_accessible,Accessible on premises,10.17486289240008,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_available,Available when needed,34.284478289357679,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_free,Free from contamination,25.601310923926391,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_piped,Piped water,19.385919507794821,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Rural,wat_nonpiped,Non-piped water,35.419853051174869,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_bas,At least basic drinking water,84.336105086317858,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_lim,Limited drinking water (>30 mins),5.4266520509885234,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_unimp,Unimproved source,8.3037335263163072,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_surf,Surface water,1.933509336377313,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_safe,Safely managed drinking water,45.473740955553701,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_accessible,Accessible on premises,53.73754040601014,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_available,Available when needed,63.23992855882392,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_free,Free from contamination,45.473740955553701,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_piped,Piped water,72.830095248519683,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Urban,wat_nonpiped,Non-piped water,16.932661888786701,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_bas,At least basic drinking water,58.294344856457769,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_lim,Limited drinking water (>30 mins),9.4713788791690003,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_unimp,Unimproved source,22.43032779312378,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_surf,Surface water,9.8039484712494556,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_safe,Safely managed drinking water,23.261568380659369,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_accessible,Accessible on premises,26.325289295369021,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_available,Available when needed,45.019421037600523,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_free,Free from contamination,32.968814993054806,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_piped,Piped water,39.19981230200878,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2020,30783.688,Total,wat_nonpiped,Non-piped water,28.565911433617991,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_bas,At least basic drinking water,45.122368542724622,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_lim,Limited drinking water (>30 mins),11.79191866772751,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_unimp,Unimproved source,29.08497339011387,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_surf,Surface water,14.000739399434,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_safe,Safely managed drinking water,11.2058466946024,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_accessible,Accessible on premises,11.2058466946024,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_available,Available when needed,35.860718571749928,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_free,Free from contamination,26.586257156044081,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_piped,Piped water,20.193606822075939,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Rural,wat_nonpiped,Non-piped water,36.720680388376188,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_bas,At least basic drinking water,85.59121009161818,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_lim,Limited drinking water (>30 mins),5.1902243249108304,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_unimp,Unimproved source,7.4473278788913149,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_surf,Surface water,1.7712377045796761,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_safe,Safely managed drinking water,45.989802050266057,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_accessible,Accessible on premises,55.121076522755637,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_available,Available when needed,64.089509850188406,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_free,Free from contamination,45.989802050266057,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_piped,Piped water,73.58214581393031,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Urban,wat_nonpiped,Non-piped water,17.199288602598699,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_bas,At least basic drinking water,60.349986290279993,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_lim,Limited drinking water (>30 mins),9.3078332579761298,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_unimp,Unimproved source,20.943157888473291,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_surf,Surface water,9.3990225632705844,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_safe,Safely managed drinking water,24.29435449796522,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_accessible,Accessible on premises,27.73027066806835,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_available,Available when needed,46.48264969170728,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_free,Free from contamination,33.887424133531248,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_piped,Piped water,40.282648008629756,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2021,31707.8,Total,wat_nonpiped,Non-piped water,29.375171539626368,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_bas,At least basic drinking water,47.331790036187137,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_lim,Limited drinking water (>30 mins),11.69101182574652,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_unimp,Unimproved source,27.416680647468979,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_surf,Surface water,13.560517490597359,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_safe,Safely managed drinking water,12.28421618994817,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_accessible,Accessible on premises,12.28421618994817,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_available,Available when needed,37.456018224986401,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_free,Free from contamination,27.571203388161351,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_piped,Piped water,21.00129413635727,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Rural,wat_nonpiped,Non-piped water,38.021507725576377,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_bas,At least basic drinking water,86.853003213908849,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_lim,Limited drinking water (>30 mins),4.9471084818427897,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_unimp,Unimproved source,6.5909222314663793,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_surf,Surface water,1.6089660727819819,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_safe,Safely managed drinking water,46.505863144978427,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_accessible,Accessible on premises,56.521976175350353,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_available,Available when needed,64.942051289267567,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_free,Free from contamination,46.505863144978427,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_piped,Piped water,74.33419637934071,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Urban,wat_nonpiped,Non-piped water,17.465915316410928,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_bas,At least basic drinking water,62.423754154067169,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_lim,Limited drinking water (>30 mins),9.1157171873274816,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_unimp,Unimproved source,19.463950390220109,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_surf,Surface water,8.9965782683852265,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_safe,Safely managed drinking water,25.352435939206611,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_accessible,Accessible on premises,29.17728895146864,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_available,Available when needed,47.952108464810607,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_free,Free from contamination,34.801781030600267,LIC,Low income,Sub-Saharan Africa
Mozambique,MOZ,2022,32656.246,Total,wat_piped,Piped water,41.367528571976941,LIC,Low income,Sub-Saharan Africa
